id,mapid,idref,year,province,province_name,latitude,longitude,sh_serfs1858,sh_serfs_postEmancip,sh_stpeasants1858post1866,sh_royal1858post1859,sh_serfs_1861_1870,sh_serfs_1871_1900,sh_serfs1858_lag_rye_oats,sh_serfs1858p1861_lag_rye_oats,sh_nat_monasterialpost1861,shserf1858p1861shbuy_RC,sh_serfs1858p1861Chartp63,sh_serfs1858p1861_lag_rye_wheat,sh_serfs1858p1861sh_buyout,zemstvoaverage18681903prc1858,judicialreform,lnrail,sh_obrok1858Post1861,sh_barshina1858_2_pop,temp_mean_e400km,temp_mean_e400km_decade,west,GreatRus,pcollate1858pc,grain_prod,sh_wgrains,height,height_unadj,ln_indoutput,ln_indoutput_adinf,ln_indoutput_prye,lngrain_harvest_uni,lndist_MoscowDemeanpost1861,dist_Moscowpost1861,lndMsh_serfs_postEmancip,lagryeoatpricerrratio,lagryeoatpricerrratiodemean,lagryewheatdutchpriceratio,lagtempDemagrsh_pr1858post1861,lagtemp_mean_e400kmDemean,lnpop1858,nobaltics,repartition,Land_cuts_post1863,Charters1863,dist_Moscow,grain_harvest,lestate_sh_serfs_postEmancip,lncultivated,lndist_Moscowpost1861,median_suitability,median_suitabilityDemeanpost1861,median_suitabilitypost1861,pcollate1858pserf,ryeoatpricerrratio,sh_royal1857post1859,sh_serfs1857p1861Chartp63,sh_serfs1857p1861_lag_rye_wheat,sh_serfs1857p1861sh_buyout,sh_serfs1857post1861,sh_serfs1857_1861_1870,sh_serfs1857_1871_1900,sh_stpeasants1857post1866,shserf1857p1861shbuy_RC,lagtempsh_serfs1857post1861,sh_serfs1857_lag_rye_oats,sh_serfs1857p1861_lag_rye_oats,year_Iid_1,year_Iid_10,year_Iid_11,year_Iid_113,year_Iid_114,year_Iid_115,year_Iid_12,year_Iid_129,year_Iid_13,year_Iid_132,year_Iid_135,year_Iid_14,year_Iid_141,year_Iid_145,year_Iid_147,year_Iid_148,year_Iid_15,year_Iid_16,year_Iid_17,year_Iid_18,year_Iid_19,year_Iid_2,year_Iid_20,year_Iid_21,year_Iid_22,year_Iid_23,year_Iid_24,year_Iid_25,year_Iid_26,year_Iid_27,year_Iid_28,year_Iid_29,year_Iid_3,year_Iid_30,year_Iid_31,year_Iid_32,year_Iid_33,year_Iid_34,year_Iid_35,year_Iid_36,year_Iid_37,year_Iid_38,year_Iid_39,year_Iid_4,year_Iid_40,year_Iid_41,year_Iid_42,year_Iid_43,year_Iid_44,year_Iid_45,year_Iid_46,year_Iid_47,year_Iid_48,year_Iid_49,year_Iid_5,year_Iid_50,year_Iid_51,year_Iid_53,year_Iid_54,year_Iid_55,year_Iid_56,year_Iid_57,year_Iid_58,year_Iid_6,year_Iid_7,year_Iid_8,year_Iid_9,l5trendAstOren,l5trendBaltic,l5trendBelLit,l5trendCBER,l5trendCIRNoMsc,l5trendLeftBank,l5trendLowVolgaNA,l5trendMidVolga,l5trendNorth,l5trendNorthwestNoSPb,l5trendRightBank,l5trendSouth,l5trendUralsNoO,l5trendWest,l5trendcapitals
1,12,1001,1890,"Arkhangelskaya","Arkhangelsk",18,13,.0008522,.0008522,.6999759,.2142467,0,.0008522,.0001627,.0001627,.1925838,.0008522,,-.0000517,.0008522,0,0,0,,,.1323183,.1323183,0,1,,4.537366,,,,,,,6.047942,.3255741,1264.139,.0002775,1.3,.1909309,.6842105,-.0040128,-4.708641,12.52435,1,1,,,1264.139,423241,0,,.8171946,5,2.826087,5,,1.238095,.2029996,,-2.99e-06,.0000493,.0000493,0,.0000493,.6881288,.0000493,.0000174,9.41e-06,9.41e-06,1890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1890,0,0,0,0,0,0
1,12,1001,1889,"Arkhangelskaya","Arkhangelsk",18,13,.0008522,.0008522,.6999759,.2142467,0,.0008522,.0002747,.0002747,.1925838,.0008522,,-.0000824,.0008522,0,0,0,,,.3539328,.3539328,0,1,,4.351998,,,,,,,5.974924,.3255741,1264.139,.0002775,1.431373,.3223035,.648227,-.0058909,-6.912322,12.52435,1,1,,,1264.139,393438,0,,.8171946,5,2.826087,5,,1.3,.2029996,,-4.76e-06,.0000493,.0000493,0,.0000493,.6881288,.0000493,-.0000912,.0000159,.0000159,1889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1889,0,0,0,0,0,0
1,12,1001,1888,"Arkhangelskaya","Arkhangelsk",18,13,.0008522,.0008522,.6999759,.2142467,0,.0008522,-.0000808,-.0000808,.1925838,.0008522,,-.0000893,.0008522,0,0,0,,,-1.849748,-1.849748,0,1,,3.634914,,,,,,,5.793291,.3255741,1264.139,.0002775,1.014286,-.0947833,.6401674,-.0043938,-5.155679,12.52435,1,1,,,1264.139,328091,0,,.8171946,5,2.826087,5,,1.431373,.2029996,,-5.16e-06,.0000493,.0000493,0,.0000493,.6881288,.0000493,-4.59e-06,-4.67e-06,-4.67e-06,1888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1888,0,0,0,0,0,0
1,12,1001,1887,"Arkhangelskaya","Arkhangelsk",18,13,.0008522,.0008522,.6999759,.2142467,0,.0008522,-.0000524,-.0000524,.1925838,.0008522,,-.0000402,.0008522,0,0,0,,,-.093105,-.093105,0,1,,4.553257,,,,,,,6.087456,.3255741,1264.139,.0002775,1.047619,-.0614499,.6977716,-.0041985,-4.926558,12.52435,1,1,,,1264.139,440.3,0,,.8171946,5,2.826087,5,,1.014286,.2029996,,-2.32e-06,.0000493,.0000493,0,.0000493,.6881288,.0000493,6.70e-06,-3.03e-06,-3.03e-06,1887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1887,0,0,0,0,0,0
1,12,1001,1886,"Arkhangelskaya","Arkhangelsk",18,13,.0008522,.0008522,.6999759,.2142467,0,.0008522,.000022,.000022,.1925838,.0008522,,5.49e-06,.0008522,0,0,0,,,.1360154,.1360154,0,1,,3.748945,,,,,,,5.873244,.3255741,1264.139,.0002775,1.134831,.0257624,.7513514,-.0050968,-5.980515,12.52435,1,1,,,1264.139,355.4,0,,.8171946,5,2.826087,5,,1.047619,.2029996,,3.18e-07,.0000493,.0000493,0,.0000493,.6881288,.0000493,-.0000452,1.27e-06,1.27e-06,1886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1886,0,0,0,0,0,0
1,12,1001,1885,"Arkhangelskaya","Arkhangelsk",18,13,.0008522,.0008522,.6999759,.2142467,0,.0008522,.0001421,.0001421,.1925838,.0008522,,.0000227,.0008522,0,0,0,,,-.9179409,-.9179409,0,1,,3.472582,,,,14.8999,14.87196,12.42132,5.853064,.3255741,1264.139,.0002775,1.275862,.1667931,.7715355,-.0051224,-6.010571,12.52435,1,1,,,1264.139,348.3,0,,.8171946,5,2.826087,5,,1.134831,.2029996,,1.31e-06,.0000493,.0000493,0,.0000493,.6881288,.0000493,-.0000467,8.22e-06,8.22e-06,1885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1885,0,0,0,0,0,0
1,12,1001,1884,"Arkhangelskaya","Arkhangelsk",18,13,.0008522,.0008522,.6999759,.2142467,0,.0008522,.000135,.000135,.1925838,.0008522,,-2.16e-06,.0008522,0,0,0,,,-.9479969,-.9479969,0,1,,2.642507,,,,,,,5.597681,.3255741,1264.139,.0002775,1.267442,.1583729,.7423729,-.0040764,-4.783279,12.52435,1,1,,,1264.139,269.8,0,,.8171946,5,2.826087,5,,1.275862,.2029996,,-1.25e-07,.0000493,.0000493,0,.0000493,.6881288,.0000493,.0000138,7.80e-06,7.80e-06,1884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1884,0,0,0,0,0,0
1,12,1001,1883,"Arkhangelskaya","Arkhangelsk",18,13,.0008522,.0008522,.6999759,.2142467,0,.0008522,.0002169,.0002169,.1925838,.0008522,,.0000102,.0008522,0,0,0,,,.2792947,.2792947,0,1,,3.578629,.203076,,,14.7846,14.75665,12.22974,5.872118,.3255741,1264.139,.0002775,1.363636,.2545674,.756871,-.0039416,-4.625101,12.52435,1,1,,,1264.139,355,0,,.8171946,5,2.826087,5,,1.267442,.2029996,,5.90e-07,.0000493,.0000493,0,.0000493,.6881288,.0000493,.0000216,.0000125,.0000125,1883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1883,0,0,0,0,0,0
1,12,1001,1882,"Arkhangelskaya","Arkhangelsk",18,13,.0008522,.0008522,.6999759,.2142467,0,.0008522,.0003065,.0003065,.1925838,.0008522,,.0000807,.0008522,0,0,0,,,.4374736,.4374736,0,1,,,,,,14.67399,14.64604,12.02322,,.3255741,1264.139,.0002775,1.46875,.359681,.839556,-.0046958,-5.510026,12.52435,1,1,,,1264.139,,0,,.8171946,5,2.826087,5,,1.363636,.2029996,,4.66e-06,.0000493,.0000493,0,.0000493,.6881288,.0000493,-.0000221,.0000177,.0000177,1882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1882,0,0,0,0,0,0
1,12,1001,1881,"Arkhangelskaya","Arkhangelsk",18,13,.0008522,.0008522,.6999759,.2142467,0,.0008522,.0001943,.0001943,.1925838,,,2.88e-06,,0,0,0,,,-.4474524,-.4474524,0,1,,,,,,,,,,.3255741,1264.139,.0002775,1.337079,.2280097,.7482859,-.004786,-5.615909,12.52435,1,1,,,1264.139,,0,11.3817,.8171946,5,2.826087,5,,1.46875,.2029996,,1.67e-07,,.0000493,0,.0000493,.6881288,,-.0000273,.0000112,.0000112,1881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1881,0,0,0,0,0,0
