id	mapid	idref	year	province	province_name	latitude	longitude	sh_serfs1858	sh_serfs_postEmancip	sh_stpeasants1858post1866	sh_royal1858post1859	sh_serfs_1861_1870	sh_serfs_1871_1900	sh_serfs1858_lag_rye_oats	sh_serfs1858p1861_lag_rye_oats	sh_nat_monasterialpost1861	shserf1858p1861shbuy_RC	sh_serfs1858p1861Chartp63	sh_serfs1858p1861_lag_rye_wheat	sh_serfs1858p1861sh_buyout	zemstvoaverage18681903prc1858	judicialreform	lnrail	sh_obrok1858Post1861	sh_barshina1858_2_pop	temp_mean_e400km	temp_mean_e400km_decade	west	GreatRus	pcollate1858pc	grain_prod	sh_wgrains	height	height_unadj	ln_indoutput	ln_indoutput_adinf	ln_indoutput_prye	lngrain_harvest_uni	lndist_MoscowDemeanpost1861	dist_Moscowpost1861	lndMsh_serfs_postEmancip	lagryeoatpricerrratio	lagryeoatpricerrratiodemean	lagryewheatdutchpriceratio	lagtempDemagrsh_pr1858post1861	lagtemp_mean_e400kmDemean	lnpop1858	nobaltics	repartition	Land_cuts_post1863	Charters1863	dist_Moscow	grain_harvest	lestate_sh_serfs_postEmancip	lncultivated	lndist_Moscowpost1861	median_suitability	median_suitabilityDemeanpost1861	median_suitabilitypost1861	pcollate1858pserf	ryeoatpricerrratio	sh_royal1857post1859	sh_serfs1857p1861Chartp63	sh_serfs1857p1861_lag_rye_wheat	sh_serfs1857p1861sh_buyout	sh_serfs1857post1861	sh_serfs1857_1861_1870	sh_serfs1857_1871_1900	sh_stpeasants1857post1866	shserf1857p1861shbuy_RC	lagtempsh_serfs1857post1861	sh_serfs1857_lag_rye_oats	sh_serfs1857p1861_lag_rye_oats	year_Iid_1	year_Iid_10	year_Iid_11	year_Iid_113	year_Iid_114	year_Iid_115	year_Iid_12	year_Iid_129	year_Iid_13	year_Iid_132	year_Iid_135	year_Iid_14	year_Iid_141	year_Iid_145	year_Iid_147	year_Iid_148	year_Iid_15	year_Iid_16	year_Iid_17	year_Iid_18	year_Iid_19	year_Iid_2	year_Iid_20	year_Iid_21	year_Iid_22	year_Iid_23	year_Iid_24	year_Iid_25	year_Iid_26	year_Iid_27	year_Iid_28	year_Iid_29	year_Iid_3	year_Iid_30	year_Iid_31	year_Iid_32	year_Iid_33	year_Iid_34	year_Iid_35	year_Iid_36	year_Iid_37	year_Iid_38	year_Iid_39	year_Iid_4	year_Iid_40	year_Iid_41	year_Iid_42	year_Iid_43	year_Iid_44	year_Iid_45	year_Iid_46	year_Iid_47	year_Iid_48	year_Iid_49	year_Iid_5	year_Iid_50	year_Iid_51	year_Iid_53	year_Iid_54	year_Iid_55	year_Iid_56	year_Iid_57	year_Iid_58	year_Iid_6	year_Iid_7	year_Iid_8	year_Iid_9	l5trendAstOren	l5trendBaltic	l5trendBelLit	l5trendCBER	l5trendCIRNoMsc	l5trendLeftBank	l5trendLowVolgaNA	l5trendMidVolga	l5trendNorth	l5trendNorthwestNoSPb	l5trendRightBank	l5trendSouth	l5trendUralsNoO	l5trendWest	l5trendcapitals
1	12	1001	1890	Arkhangelskaya	Arkhangelsk	18	13	.00085222704	.00085222704	.69997591	.21424666	0	.00085222704	.00016271652	.00016271652	.19258377	.00085222704		-.000051725085	.00085222704	0	0	0			.13231832	.13231832	0	1		4.5373664							6.0479417	.32557407	1264.139	.00027746303	1.3	.19093095	.68421048	-.004012831	-4.7086411	12.524348	1	1			1264.139	423241	0		.81719458	5	2.826087	5		1.2380953	.20299961		-2.9911057e-06	.00004928172	.00004928172	0	.00004928172	.68812883	.00004928172	.000017442415	9.4094057e-06	9.4094057e-06	1890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1890	0	0	0	0	0	0
1	12	1001	1889	Arkhangelskaya	Arkhangelsk	18	13	.00085222704	.00085222704	.69997591	.21424666	0	.00085222704	.00027467578	.00027467578	.19258377	.00085222704		-.000082391205	.00085222704	0	0	0			.35393277	.35393277	0	1		4.3519979							5.9749236	.32557407	1264.139	.00027746303	1.4313725	.32230353	.64822698	-.0058908672	-6.9123216	12.524348	1	1			1264.139	393438	0		.81719458	5	2.826087	5		1.3	.20299961		-4.7644348e-06	.00004928172	.00004928172	0	.00004928172	.68812883	.00004928172	-.000091158741	.000015883672	.000015883672	1889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1889	0	0	0	0	0	0
1	12	1001	1888	Arkhangelskaya	Arkhangelsk	18	13	.00085222704	.00085222704	.69997591	.21424666	0	.00085222704	-.000080776903	-.000080776903	.19258377	.00085222704		-.000089259825	.00085222704	0	0	0			-1.8497475	-1.8497475	0	1		3.6349144							5.7932911	.32557407	1264.139	.00027746303	1.0142857	-.094783314	.64016736	-.004393809	-5.1556792	12.524348	1	1			1264.139	328091	0		.81719458	5	2.826087	5		1.4313725	.20299961		-5.1616266e-06	.00004928172	.00004928172	0	.00004928172	.68812883	.00004928172	-4.5883744e-06	-4.6710848e-06	-4.6710848e-06	1888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1888	0	0	0	0	0	0
1	12	1001	1887	Arkhangelskaya	Arkhangelsk	18	13	.00085222704	.00085222704	.69997591	.21424666	0	.00085222704	-.000052369262	-.000052369262	.19258377	.00085222704		-.000040167924	.00085222704	0	0	0			-.093104996	-.093104996	0	1		4.5532575							6.0874562	.32557407	1264.139	.00027746303	1.0476191	-.061449897	.69777161	-.0041985465	-4.9265585	12.524348	1	1			1264.139	440.3	0		.81719458	5	2.826087	5		1.0142857	.20299961		-2.3227899e-06	.00004928172	.00004928172	0	.00004928172	.68812883	.00004928172	6.7030751e-06	-3.0283566e-06	-3.0283566e-06	1887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1887	0	0	0	0	0	0
1	12	1001	1886	Arkhangelskaya	Arkhangelsk	18	13	.00085222704	.00085222704	.69997591	.21424666	0	.00085222704	.000021955437	.000021955437	.19258377	.00085222704		5.4941856e-06	.00085222704	0	0	0			.13601544	.13601544	0	1		3.7489452							5.8732438	.32557407	1264.139	.00027746303	1.1348314	.025762428	.75135136	-.0050967564	-5.980515	12.524348	1	1			1264.139	355.4	0		.81719458	5	2.826087	5		1.0476191	.20299961		3.1771216e-07	.00004928172	.00004928172	0	.00004928172	.68812883	.00004928172	-.000045237706	1.2696167e-06	1.2696167e-06	1886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1886	0	0	0	0	0	0
1	12	1001	1885	Arkhangelskaya	Arkhangelsk	18	13	.00085222704	.00085222704	.69997591	.21424666	0	.00085222704	.00014214558	.00014214558	.19258377	.00085222704		.000022695673	.00085222704	0	0	0			-.91794091	-.91794091	0	1		3.4725823				14.899904	14.871959	12.421318	5.8530641	.32557407	1264.139	.00027746303	1.2758621	.16679309	.77153552	-.005122371	-6.010571	12.524348	1	1			1264.139	348.3	0		.81719458	5	2.826087	5		1.1348314	.20299961		1.3124222e-06	.00004928172	.00004928172	0	.00004928172	.68812883	.00004928172	-.000046718917	8.2198503e-06	8.2198503e-06	1885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1885	0	0	0	0	0	0
1	12	1001	1884	Arkhangelskaya	Arkhangelsk	18	13	.00085222704	.00085222704	.69997591	.21424666	0	.00085222704	.00013496964	.00013496964	.19258377	.00085222704		-2.1575231e-06	.00085222704	0	0	0			-.94799685	-.94799685	0	1		2.6425073							5.597681	.32557407	1264.139	.00027746303	1.2674419	.15837286	.74237287	-.0040764399	-4.7832794	12.524348	1	1			1264.139	269.8	0		.81719458	5	2.826087	5		1.2758621	.20299961		-1.2476306e-07	.00004928172	.00004928172	0	.00004928172	.68812883	.00004928172	.000013764123	7.8048870e-06	7.8048870e-06	1884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1884	0	0	0	0	0	0
1	12	1001	1883	Arkhangelskaya	Arkhangelsk	18	13	.00085222704	.00085222704	.69997591	.21424666	0	.00085222704	.00021694921	.00021694921	.19258377	.00085222704		.000010198212	.00085222704	0	0	0			.2792947	.2792947	0	1		3.578629	.20307596			14.784596	14.756651	12.229743	5.872118	.32557407	1264.139	.00027746303	1.3636364	.25456738	.75687104	-.0039416356	-4.6251006	12.524348	1	1			1264.139	355	0		.81719458	5	2.826087	5		1.2674419	.20299961		5.8973188e-07	.00004928172	.00004928172	0	.00004928172	.68812883	.00004928172	.00002155945	.000012545519	.000012545519	1883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1883	0	0	0	0	0	0
1	12	1001	1882	Arkhangelskaya	Arkhangelsk	18	13	.00085222704	.00085222704	.69997591	.21424666	0	.00085222704	.0003065299	.0003065299	.19258377	.00085222704		.000080664548	.00085222704	0	0	0			.43747357	.43747357	0	1						14.673985	14.64604	12.023215		.32557407	1264.139	.00027746303	1.46875	.35968101	.83955598	-.0046957936	-5.5100265	12.524348	1	1			1264.139		0		.81719458	5	2.826087	5		1.3636364	.20299961		4.6645873e-06	.00004928172	.00004928172	0	.00004928172	.68812883	.00004928172	-.000022051223	.000017725699	.000017725699	1882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1882	0	0	0	0	0	0
1	12	1001	1881	Arkhangelskaya	Arkhangelsk	18	13	.00085222704	.00085222704	.69997591	.21424666	0	.00085222704	.00019431602	.00019431602	.19258377			2.8817624e-06		0	0	0			-.44745237	-.44745237	0	1										.32557407	1264.139	.00027746303	1.3370787	.22800969	.74828595	-.004786029	-5.6159086	12.524348	1	1			1264.139		0	11.3817	.81719458	5	2.826087	5		1.46875	.20299961		1.6664363e-07		.00004928172	0	.00004928172	.68812883		-.000027269283	.00001123671	.00001123671	1881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1881	0	0	0	0	0	0
